EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,Date_of_Joining,OverTime,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,Onboarding_Status,Attrition
EMP09795,40,Female,Operations,Sales Associate,High School,3084.5,95,798,15698,2022-04-06,No,4.1,2,4,0,4,2,2,0,3,In Progress,No
EMP09796,36,Male,Operations,Sales Associate,Bachelor's Degree,2788.37,11,144,14975,2016-01-10,No,10.4,9,4,10,1,3,3,3,2,In Progress,No
EMP09797,44,Female,Specialist,Customer Service Representative,Associate's Degree,3081.03,52,462,9566,2016-10-26,Yes,9.6,0,9,5,4,4,1,3,4,Completed,No
EMP09798,46,Male,Operations,Sales Associate,Bachelor's Degree,3252.46,76,585,12127,2021-05-06,No,5.1,2,0,3,2,3,3,4,4,Completed,No
EMP09799,26,Male,Operations,Sales Associate,High School,2294.73,58,446,16637,2015-12-31,Yes,10.4,0,2,9,3,4,3,5,3,Completed,Yes
EMP09800,34,Female,Operations,Cashier,Associate's Degree,2365.02,59,491,18191,2020-06-01,No,6.0,4,3,6,4,4,2,3,3,Completed,No
EMP09801,25,Male,Operations,Cashier,Associate's Degree,2301.43,62,537,5477,2021-10-15,No,4.6,1,3,4,4,3,4,3,1,Completed,No
EMP09802,18,Male,Operations,Stocker,Bachelor's Degree,2327.6,54,451,21306,2025-12-15,No,0.5,0,0,0,3,2,3,3,1,Completed,Yes
EMP09803,31,Male,Operations,Cashier,Bachelor's Degree,2196.21,64,539,7943,2023-09-02,No,2.7,0,2,1,3,1,3,3,3,Completed,Yes
EMP09804,42,Female,Operations,Sales Associate,Bachelor's Degree,3042.3,31,278,12390,2021-08-13,No,4.8,3,2,4,4,3,4,3,3,Completed,No
EMP09805,35,Male,Operations,Cashier,Master's Degree,2423.79,25,235,19239,2021-06-30,No,4.9,4,1,3,3,2,2,1,3,Completed,No
EMP09806,33,Female,Operations,Stocker,Associate's Degree,2385.09,43,354,20327,2021-02-20,Yes,5.3,4,0,0,4,2,4,2,3,Completed,Yes
EMP09807,18,Male,Specialist,Customer Service Representative,High School,2729.17,18,149,16154,2021-07-28,Yes,4.8,1,1,0,3,2,2,3,3,Completed,Yes
EMP09808,35,Female,Specialist,Warehouse Associate,Associate's Degree,3101.94,26,202,15222,2015-07-02,No,10.9,8,5,0,3,3,3,3,2,Completed,No
EMP09809,34,Male,Operations,Sales Associate,Bachelor's Degree,3064.54,50,400,18083,2024-07-05,No,1.9,0,1,0,1,2,3,3,3,Completed,No
EMP09810,34,Male,Operations,Sales Associate,Associate's Degree,3441.06,64,545,11060,2022-07-31,Yes,3.8,2,2,1,3,4,4,2,3,Completed,No
EMP09811,29,Male,Operations,Cashier,Associate's Degree,2663.3,52,376,19666,2020-09-02,No,5.7,4,5,2,3,4,4,2,4,Completed,No
EMP09812,30,Male,Operations,Cashier,Associate's Degree,2241.41,48,393,10885,2020-09-24,Yes,5.7,1,2,4,3,4,3,4,3,Pending,No
EMP09813,39,Female,Specialist,Logistics Coordinator,Associate's Degree,3945.95,34,243,7265,2017-09-18,Yes,8.7,2,0,7,4,3,3,6,4,Completed,No
EMP09814,37,Female,Operations,Cashier,Master's Degree,2064.22,69,570,14635,2022-06-13,No,4.0,2,0,4,2,4,3,1,2,Completed,No
EMP09815,18,Male,Operations,Cashier,Associate's Degree,2246.71,70,507,2000,2022-02-16,No,4.3,3,2,0,2,2,3,2,2,Completed,No
EMP09816,37,Male,Operations,Store Manager,Associate's Degree,7232.07,52,355,17189,2021-11-04,No,4.6,4,0,1,1,3,2,2,2,Completed,No
EMP09817,30,Male,Operations,Cashier,High School,2496.71,24,213,14637,2015-08-16,Yes,10.8,1,0,3,3,4,3,2,3,Completed,No
EMP09818,35,Male,Operations,Cashier,Master's Degree,2429.86,40,258,12850,2019-09-15,Yes,6.7,6,1,2,3,4,2,5,3,Pending,Yes
EMP09819,41,Female,Operations,Stocker,Bachelor's Degree,2495.91,54,419,16368,2022-09-21,Yes,3.7,1,3,2,1,4,1,3,4,Completed,No
EMP09820,41,Male,Operations,Cashier,Associate's Degree,2281.66,85,594,23505,2020-06-14,No,6.0,3,6,1,3,2,2,0,3,Completed,Yes
EMP09821,52,Female,Operations,Cashier,High School,2279.08,34,262,10735,2022-11-21,Yes,3.5,2,0,1,2,3,3,2,3,Completed,No
EMP09822,31,Male,Specialist,Warehouse Associate,Master's Degree,3226.83,27,221,10493,2024-09-23,No,1.7,0,0,1,1,3,4,3,3,Completed,No
EMP09823,40,Male,Operations,Stocker,Associate's Degree,2622.3,10,80,6908,2022-02-13,No,4.3,3,4,3,4,2,2,3,4,Completed,No
EMP09824,23,Female,Operations,Store Manager,High School,10446.14,24,152,18861,2019-11-17,Yes,6.5,3,2,6,3,4,2,2,4,Completed,No
EMP09825,40,Male,Finance,Accountant,Associate's Degree,4481.29,35,269,18711,2023-09-16,No,2.7,2,2,1,4,2,3,4,1,Completed,No
EMP09826,20,Male,Operations,Cashier,Master's Degree,2551.68,30,258,15692,2019-12-20,No,6.4,2,0,5,,4,4,3,4,Completed,No
EMP09827,42,Male,Specialist,Warehouse Associate,Bachelor's Degree,3427.41,48,402,20123,2016-12-31,No,9.4,7,8,1,4,2,2,2,3,Completed,No
EMP09828,23,Male,Operations,Cashier,High School,2685.83,48,335,18830,2020-07-19,No,5.9,2,5,0,4,4,3,2,3,In Progress,Yes
EMP09829,21,Female,Operations,Cashier,Bachelor's Degree,2105.19,56,464,3788,2015-06-18,Yes,10.9,8,8,5,3,4,3,3,3,Completed,No
EMP09830,39,Male,Operations,Cashier,High School,2255.87,58,486,10818,2025-04-21,No,1.1,1,1,1,3,3,2,3,3,Completed,Yes
EMP09831,41,Female,Specialist,Warehouse Associate,Associate's Degree,,63,558,17934,2019-08-16,No,6.8,3,3,1,1,1,2,1,3,Completed,Yes
EMP09832,50,Female,Operations,Cashier,High School,2591.83,30,245,11855,2025-09-06,No,0.7,0,0,0,3,2,3,4,3,Pending,No
EMP09833,30,Female,Operations,Store Manager,Bachelor's Degree,9277.4,44,394,12471,2016-11-14,No,9.5,0,8,9,4,3,4,2,3,Completed,No
EMP09834,28,Female,Specialist,Warehouse Associate,Bachelor's Degree,3197.86,35,327,14471,2025-03-08,No,1.2,1,1,1,3,4,3,4,2,Pending,No
EMP09835,33,Female,Finance,Financial Analyst,Bachelor's Degree,6052.61,87,670,20989,2015-11-16,No,10.5,4,7,6,3,4,3,0,3,Completed,No
EMP09836,21,Female,Operations,Assistant Store Manager,Associate's Degree,5153.01,55,470,17076,2021-07-23,No,4.9,0,1,0,4,1,2,2,3,In Progress,Yes
EMP09837,25,Male,Specialist,Logistics Coordinator,Associate's Degree,4179.84,45,347,18093,2021-04-10,No,5.1,4,3,3,3,3,2,5,3,Completed,No
EMP09838,35,Male,Operations,Cashier,Bachelor's Degree,2306.48,29,250,11586,2020-01-02,No,6.4,4,6,5,,1,2,3,3,Completed,No
EMP09839,21,Female,Finance,Financial Analyst,Bachelor's Degree,4607.7,40,336,11281,2022-08-17,No,3.8,1,1,0,2,2,4,3,3,Completed,No
EMP09840,18,Male,Specialist,Warehouse Associate,High School,3357.58,52,391,10640,2022-05-11,Yes,4.1,4,3,1,4,2,2,2,4,Completed,Yes
EMP09841,19,Female,Finance,Financial Analyst,Bachelor's Degree,5451.72,89,728,14289,2016-01-18,Yes,10.4,6,0,7,2,3,1,6,2,Completed,No
EMP09842,34,Male,Executive,Store Manager,High School,9588.73,35,254,15855,2019-05-14,Yes,7.0,4,3,7,3,3,2,1,4,Completed,No
EMP09843,22,Male,Finance,Accountant,Bachelor's Degree,4812.59,79,615,9275,2023-08-03,Yes,2.8,1,2,0,1,3,2,3,3,Completed,No
EMP09844,43,Male,Finance,Accountant,Bachelor's Degree,5771.99,24,208,8628,2024-02-20,No,2.3,0,2,0,3,4,2,1,4,Completed,No
EMP09845,42,Female,Operations,Cashier,Bachelor's Degree,2068.91,63,533,13001,2015-09-24,Yes,10.7,5,8,0,3,2,2,1,3,Pending,Yes
EMP09846,40,Male,Specialist,Customer Service Representative,Associate's Degree,3130.36,29,185,18035,2015-06-30,No,10.9,10,1,7,3,4,1,2,3,In Progress,No
EMP09847,31,Male,Operations,Sales Associate,Associate's Degree,2959.84,42,316,20806,2016-06-05,No,10.0,4,5,10,4,4,4,2,4,Completed,No
EMP09848,35,Female,Operations,Assistant Store Manager,Bachelor's Degree,5128.03,60,479,16158,2015-07-06,No,10.9,8,1,9,2,4,3,2,3,Completed,No
EMP09849,21,Female,Operations,Sales Associate,Bachelor's Degree,2601.23,34,208,17658,2015-09-24,No,10.7,10,10,0,1,4,3,2,3,Completed,No
EMP09850,37,Female,Operations,Sales Associate,Associate's Degree,2811.92,47,347,11367,2018-01-02,No,8.4,3,2,7,3,3,2,6,3,In Progress,No
EMP09851,42,Female,Operations,Sales Associate,Master's Degree,2877.9,47,358,13019,2023-01-11,Yes,3.4,2,0,2,2,3,3,2,3,Completed,No
EMP09852,34,Male,Operations,Sales Associate,High School,3301.12,50,425,12495,2018-08-03,No,7.8,6,7,2,4,1,3,1,2,Completed,No
EMP09853,21,Female,Operations,Sales Associate,Associate's Degree,2970.52,75,612,20905,2022-01-12,No,4.4,3,1,0,3,4,4,1,4,Completed,No
EMP09854,18,Female,Operations,Assistant Store Manager,High School,4601.59,67,516,20211,2025-03-05,No,1.2,0,0,1,3,1,2,3,2,Completed,Yes
EMP09855,31,Male,Operations,Stocker,Bachelor's Degree,2608.52,53,420,18602,2024-05-05,No,2.1,2,2,2,,2,3,2,3,Completed,No
EMP09856,31,Female,Finance,Accountant,Associate's Degree,5393.74,32,244,15170,2024-11-22,Yes,1.5,0,0,1,4,3,3,2,4,In Progress,No
EMP09857,55,Female,Operations,Sales Associate,Associate's Degree,3171.64,29,191,14800,2022-08-01,Yes,3.8,2,2,2,3,4,3,1,3,Completed,No
EMP09858,19,Male,Operations,Cashier,Master's Degree,2491.26,43,371,8467,2015-02-21,No,11.3,6,10,11,2,4,2,3,1,Completed,No
EMP09859,18,Female,Operations,Sales Associate,Bachelor's Degree,3132.1,38,316,12707,2019-01-30,Yes,7.3,2,3,1,4,3,2,1,3,Completed,No
EMP09860,37,Female,Finance,Financial Analyst,Bachelor's Degree,4465.88,10,80,11167,2025-01-16,No,1.4,0,0,0,2,4,4,0,3,Completed,No
EMP09861,29,Male,Finance,Accountant,Master's Degree,4077.29,31,247,15028,2015-12-20,No,10.4,4,10,5,1,3,2,0,3,Completed,No
EMP09862,61,Male,Operations,Sales Associate,Associate's Degree,2859.48,50,381,15417,2023-06-15,No,3.0,3,2,1,4,2,4,0,2,Completed,No
EMP09863,21,Male,Operations,Assistant Store Manager,Bachelor's Degree,5205.34,26,197,23158,2022-12-16,No,3.5,1,1,1,1,3,2,3,3,Completed,No
EMP09864,49,Female,Operations,Assistant Store Manager,Associate's Degree,5344.43,12,136,22892,2018-02-02,No,8.3,2,2,0,3,4,2,3,3,Completed,No
EMP09865,24,Female,Operations,Sales Associate,Associate's Degree,2950.3,55,474,17002,2024-06-28,No,1.9,1,1,0,4,2,3,0,3,Pending,No
EMP09866,33,Female,Operations,Sales Associate,Bachelor's Degree,3039.03,75,548,17121,2021-10-15,No,4.6,1,0,3,2,1,2,3,3,Completed,No
EMP09867,31,Male,Specialist,Warehouse Associate,Associate's Degree,3290.86,31,192,13614,2021-10-12,Yes,4.6,3,0,0,3,2,2,3,2,Completed,No
EMP09868,24,Male,Operations,Sales Associate,High School,3326.05,51,426,22661,2025-06-09,No,1.0,0,0,0,3,1,3,1,2,Completed,Yes
EMP09869,47,Male,Specialist,Customer Service Representative,High School,3156.17,34,221,16013,2016-12-02,No,9.5,5,8,1,2,1,,2,3,In Progress,No
EMP09870,39,Female,Specialist,Customer Service Representative,Bachelor's Degree,3392.73,11,137,16897,2016-06-15,Yes,10.0,4,6,3,4,3,2,0,3,Completed,No
EMP09871,24,Female,Operations,Cashier,Master's Degree,2349.65,31,250,13862,2022-09-26,Yes,3.7,2,3,1,3,3,4,3,3,Completed,No
EMP09872,46,Male,Operations,Store Manager,High School,8133.92,22,132,23702,2021-01-08,No,5.4,4,1,0,3,3,3,3,3,Completed,No
EMP09873,25,Female,Operations,Cashier,Associate's Degree,2333.93,31,233,13015,2021-05-07,Yes,5.1,1,5,2,3,3,4,4,4,In Progress,Yes
EMP09874,47,Female,Specialist,IT Support Specialist,Associate's Degree,4655.19,31,258,24122,2025-12-20,No,0.4,0,0,0,3,1,1,2,1,In Progress,Yes
EMP09875,35,Female,Operations,Cashier,High School,2414.88,29,214,15208,2022-08-03,No,3.8,1,1,0,2,,3,1,3,Completed,No
EMP09876,26,Male,Operations,Cashier,Bachelor's Degree,2551.75,19,154,14841,2016-06-20,Yes,9.9,6,7,1,2,4,1,1,3,Completed,No
EMP09877,34,Female,Executive,Store Manager,High School,7999.24,68,596,24249,2015-11-17,No,10.5,8,6,6,1,4,4,3,2,Completed,No
EMP09878,25,Male,Operations,Cashier,High School,2331.26,60,509,15362,2018-01-11,No,8.4,3,2,4,4,4,3,4,3,Completed,No
EMP09879,18,Female,Finance,Accountant,High School,4763.67,30,254,19477,2015-12-11,No,10.5,10,4,6,2,4,4,3,3,Completed,No
EMP09880,47,Male,Operations,Sales Associate,High School,3722.13,27,209,10125,2019-02-10,No,7.3,2,7,1,1,4,2,3,3,Completed,No
EMP09881,28,Male,Specialist,Warehouse Associate,Bachelor's Degree,3566.01,42,286,14512,2018-12-16,No,7.5,3,2,7,1,3,4,0,4,Completed,No
EMP09882,26,Female,Operations,Sales Associate,Bachelor's Degree,2533.83,20,135,23891,2020-09-09,No,5.7,0,5,4,2,4,3,3,3,Completed,No
EMP09883,19,Male,Operations,Cashier,Associate's Degree,2235.86,21,217,15570,2018-05-19,No,8.0,4,8,1,4,2,4,3,3,Pending,Yes
EMP09884,36,Male,Operations,Cashier,High School,2327.37,49,341,19798,2025-06-28,No,0.9,0,0,0,,2,2,2,3,Completed,No
EMP09885,18,Female,Operations,Cashier,Bachelor's Degree,2351.3,35,273,18319,2022-05-31,No,4.0,0,1,2,4,4,2,2,2,Completed,No
EMP09886,23,Female,Operations,Sales Associate,Bachelor's Degree,3498.31,49,371,12338,2016-04-17,No,10.1,9,1,9,4,2,3,1,4,Pending,No
EMP09887,35,Female,Operations,Sales Associate,High School,2793.95,55,409,15957,2023-10-24,Yes,2.6,2,1,2,4,4,3,2,3,Completed,No
EMP09888,21,Female,Operations,Cashier,Bachelor's Degree,2448.82,15,134,15954,2018-12-23,No,7.4,1,5,1,4,3,4,3,3,In Progress,No
EMP09889,40,Female,Operations,Sales Associate,Master's Degree,2998.12,27,214,10139,2017-03-22,No,9.2,6,8,8,2,4,1,3,3,Completed,No
EMP09890,40,Female,Operations,Cashier,Master's Degree,2469.64,49,371,13217,2016-03-18,No,10.2,8,7,8,4,4,4,3,4,Completed,No
EMP09891,42,Female,Operations,Sales Associate,High School,3800,57,428,12204,2022-07-30,No,3.8,1,0,1,4,4,4,1,3,Completed,No
EMP09892,31,Female,Specialist,Warehouse Associate,High School,3310.5,27,221,9792,2020-02-17,No,6.3,3,4,5,2,4,4,2,2,Pending,No
EMP09893,26,Male,Specialist,IT Support Specialist,High School,4389.59,26,207,21886,2018-01-23,No,8.3,7,0,4,3,4,3,2,3,Completed,No
EMP09894,27,Male,Operations,Sales Associate,Associate's Degree,2941.62,38,331,18329,2025-06-26,No,0.9,0,0,0,4,1,3,3,4,Completed,No
EMP09895,52,Female,Operations,Sales Associate,Associate's Degree,3338.76,100,800,17223,2020-06-03,No,6.0,3,1,3,3,4,4,3,4,Completed,No
EMP09896,39,Male,Finance,Financial Analyst,Bachelor's Degree,4648.05,30,286,21809,2024-11-17,Yes,1.5,1,0,0,2,4,3,2,2,Completed,No
EMP09897,36,Female,Operations,Cashier,Bachelor's Degree,,39,310,9634,2015-02-13,No,11.3,11,0,9,4,3,2,2,4,Completed,Yes
EMP09898,37,Male,Operations,Cashier,Bachelor's Degree,2450.81,32,213,16690,2022-06-29,Yes,3.9,3,2,0,4,2,1,3,4,Completed,Yes
EMP09899,52,Male,Specialist,Warehouse Associate,Master's Degree,3401.21,62,493,10232,2019-01-02,No,7.4,2,2,1,3,3,4,3,3,,No
EMP09900,48,Female,Operations,Sales Associate,High School,2647.11,38,321,14842,2024-08-27,No,1.8,1,0,1,3,3,3,3,2,In Progress,No
EMP09901,18,Male,Specialist,Warehouse Associate,Associate's Degree,3520.63,17,93,12883,2021-05-22,No,5.0,1,5,0,3,4,4,2,4,Completed,No
EMP09902,36,Male,Operations,Sales Associate,High School,2759.59,51,366,7956,2022-05-12,No,4.0,0,3,0,3,4,3,2,2,Completed,No
EMP09903,52,Female,Specialist,Customer Service Representative,Master's Degree,2940.02,39,331,20654,2025-03-11,Yes,1.2,1,0,1,3,3,3,2,3,Completed,No
EMP09904,31,Male,Operations,Sales Associate,High School,3130.07,62,536,11575,2024-11-27,No,1.5,1,1,1,3,3,1,2,3,Completed,No
EMP09905,33,Female,Executive,Store Manager,Associate's Degree,8786.99,45,340,15030,2015-04-06,No,11.1,0,1,11,3,1,3,3,2,Completed,No
EMP09906,26,Female,Executive,HR Director,Bachelor's Degree,11608.74,10,80,13545,2020-10-04,No,5.7,2,3,5,2,2,4,3,3,Completed,No
EMP09907,38,Female,Operations,Sales Associate,High School,2875.63,41,375,8917,2022-11-13,No,3.5,0,1,3,4,1,3,3,4,Pending,No
EMP09908,30,Female,Operations,Cashier,High School,2769.59,78,658,11485,2018-11-22,Yes,7.5,0,6,3,2,4,1,2,4,Pending,Yes
EMP09909,47,Male,Operations,Cashier,High School,2467.33,28,199,12879,2024-09-14,No,1.7,0,1,0,4,4,2,3,2,Completed,No
EMP09910,23,Female,Specialist,Logistics Coordinator,Associate's Degree,3911.96,61,497,21161,2019-08-20,No,6.8,5,6,1,2,3,3,2,3,Completed,No
EMP09911,30,Male,Operations,Cashier,Associate's Degree,2471.58,76,547,21665,2025-06-24,No,0.9,0,0,0,3,4,3,3,4,Completed,No
EMP09912,35,Male,Operations,Cashier,Bachelor's Degree,2365.72,38,240,18334,2018-06-19,Yes,7.9,4,3,0,3,2,2,0,3,Completed,No
EMP09913,30,Male,Operations,Sales Associate,High School,2200,49,424,10188,2015-11-06,No,10.6,7,8,2,3,4,2,2,3,Completed,No
EMP09914,30,Female,Operations,Sales Associate,Bachelor's Degree,2638.36,67,514,13133,2019-12-09,Yes,6.5,6,3,4,3,3,2,4,3,Completed,No
EMP09915,36,Female,Executive,Store Manager,Bachelor's Degree,8500.08,42,326,20563,2018-11-12,No,7.5,1,3,3,2,4,3,3,2,Completed,No
EMP09916,30,Female,Operations,Cashier,Master's Degree,2349.84,44,343,14447,2025-05-21,Yes,1.0,0,1,1,4,2,3,3,3,Completed,No
EMP09917,35,Male,Operations,Cashier,Master's Degree,2227.88,29,178,19872,2015-04-06,No,11.1,3,3,0,3,3,4,3,3,Completed,No
EMP09918,20,Male,Operations,Stocker,High School,2363.18,37,208,15730,2018-03-20,No,8.2,6,1,3,4,4,2,3,4,Completed,No
EMP09919,46,Male,Operations,Cashier,Master's Degree,2187.95,49,416,8152,2023-11-27,No,2.5,2,2,0,3,1,4,2,3,,No
EMP09920,18,Female,Operations,Sales Associate,High School,2751.27,19,157,14855,2019-11-02,Yes,6.6,1,2,1,1,2,3,4,3,Completed,Yes
EMP09921,27,Female,Operations,Cashier,Master's Degree,2557.36,52,403,25000,2019-02-11,No,7.3,7,0,0,3,3,3,3,3,Completed,No
EMP09922,47,Male,Operations,Sales Associate,Associate's Degree,3314.89,46,365,15899,2024-09-05,No,1.7,1,1,1,3,4,2,2,3,Completed,Yes
EMP09923,18,Female,Specialist,Customer Service Representative,Associate's Degree,2960.73,70,532,15295,2021-01-12,Yes,5.4,4,2,2,3,4,4,1,4,Completed,No
EMP09924,54,Female,Specialist,Customer Service Representative,Associate's Degree,2917.96,11,80,21455,2018-01-25,No,8.3,1,2,3,1,3,4,2,4,Completed,No
EMP09925,28,Female,Finance,Accountant,Bachelor's Degree,4981.73,42,383,15327,2020-02-29,Yes,6.2,1,4,0,4,3,3,6,3,Completed,No
EMP09926,31,Male,Operations,Cashier,Bachelor's Degree,2202.88,54,474,14340,2018-08-06,No,7.8,1,5,1,4,4,2,3,3,Completed,No
EMP09927,33,Female,Specialist,IT Support Specialist,High School,5165.79,41,389,8319,2016-01-10,No,10.4,0,3,8,1,2,3,3,3,Completed,No
EMP09928,44,Male,Operations,Sales Associate,Master's Degree,3052.4,65,494,16155,2018-06-05,No,8.0,7,8,6,3,2,4,5,4,Completed,No
EMP09929,32,Male,Operations,Cashier,Bachelor's Degree,2422.27,29,237,8162,2025-08-26,No,0.8,0,0,0,4,2,4,5,2,Completed,No
EMP09930,40,Male,Operations,Sales Associate,High School,2739.37,10,80,15611,2016-06-19,No,9.9,8,8,8,3,3,2,2,3,In Progress,Yes
EMP09931,43,Female,Operations,Sales Associate,Bachelor's Degree,2770.62,61,498,12930,2016-06-19,Yes,9.9,1,4,1,1,3,3,3,4,In Progress,Yes
EMP09932,49,Female,Operations,Sales Associate,Bachelor's Degree,3059.8,67,529,7247,2015-02-12,No,11.3,0,1,5,4,4,3,3,3,Completed,No
EMP09933,36,Female,Operations,Sales Associate,Bachelor's Degree,2995.27,52,438,10770,2016-07-27,No,9.8,0,6,3,2,4,4,2,3,Completed,No
EMP09934,27,Female,Operations,Cashier,Bachelor's Degree,2404.26,51,360,16518,2016-02-16,No,10.3,1,9,4,3,3,3,0,3,Completed,No
EMP09935,21,Male,Operations,Stocker,Master's Degree,2791.43,22,198,2000,2025-04-25,No,1.1,0,1,1,3,4,3,1,3,Pending,No
EMP09936,27,Female,Operations,Stocker,Bachelor's Degree,2492.42,19,105,14196,2023-12-14,No,2.5,2,2,1,4,2,3,3,4,Completed,No
EMP09937,30,Male,Specialist,Warehouse Associate,Bachelor's Degree,3523.43,68,549,16104,2025-04-05,Yes,1.1,1,1,1,4,2,4,2,4,Completed,No
EMP09938,28,Female,Finance,Accountant,Bachelor's Degree,4021.51,27,228,18924,2016-12-22,No,9.4,4,9,4,2,1,3,2,1,Completed,No
EMP09939,41,Male,Operations,Store Manager,Bachelor's Degree,8572.19,41,322,11688,2022-05-16,No,4.0,2,0,0,3,4,2,2,3,Completed,No
EMP09940,18,Female,Operations,Stocker,Bachelor's Degree,2000,34,346,19282,2021-06-04,No,5.0,4,3,4,4,4,2,2,3,Completed,No
EMP09941,27,Female,Operations,Cashier,Bachelor's Degree,2475.48,47,409,18200,2021-06-02,Yes,5.0,4,3,1,4,3,4,6,2,Completed,No
EMP09942,41,Female,Operations,Sales Associate,Associate's Degree,2770.75,84,665,9638,2022-08-10,Yes,3.8,2,3,0,4,4,4,3,3,Completed,No
EMP09943,30,Female,Operations,Sales Associate,Associate's Degree,3156.78,47,329,17096,2015-08-23,No,10.8,0,9,10,1,2,3,3,3,Completed,No
EMP09944,32,Male,Operations,Cashier,Associate's Degree,2248.59,55,454,18456,2023-12-17,Yes,2.5,2,1,1,4,1,3,3,3,Completed,No
EMP09945,40,Male,Specialist,Logistics Coordinator,Bachelor's Degree,4458.94,47,343,23032,2020-05-19,No,6.0,5,3,4,4,3,4,4,3,Pending,No
EMP09946,48,Female,Operations,Cashier,Associate's Degree,2678.33,28,188,10949,2022-11-25,No,3.5,2,2,3,4,3,3,4,3,Completed,No
EMP09947,46,Female,Operations,Cashier,High School,2524.02,85,653,19684,2018-07-30,Yes,7.8,1,6,3,4,3,3,4,3,Completed,No
EMP09948,26,Male,Executive,Store Manager,High School,8219.31,43,401,14484,2023-08-11,No,2.8,1,0,0,3,3,4,2,4,Pending,No
EMP09949,18,Male,Specialist,Logistics Coordinator,Bachelor's Degree,3761.22,10,80,9436,2019-09-19,No,6.7,4,1,6,2,3,3,5,3,Completed,No
EMP09950,34,Female,Operations,Stocker,Associate's Degree,2594.24,32,249,19701,2016-02-16,No,10.3,7,6,6,3,1,4,2,3,Completed,No
EMP09951,23,Male,Operations,Sales Associate,Bachelor's Degree,2795.04,62,525,10895,2019-07-25,Yes,6.8,5,2,3,2,4,2,2,3,Completed,No
EMP09952,29,Male,Operations,Cashier,High School,2206.71,36,314,10576,2016-12-03,Yes,9.5,4,2,3,4,4,3,2,3,Completed,No
EMP09953,25,Female,Operations,Sales Associate,Associate's Degree,3333.23,71,584,23156,2019-08-17,No,6.8,6,4,4,4,4,3,1,4,Completed,No
EMP09954,45,Male,Operations,Cashier,Associate's Degree,2241.47,54,491,16791,2019-01-15,No,7.4,7,6,4,2,3,3,6,3,Completed,No
EMP09955,28,Female,Operations,Cashier,High School,2064.69,10,116,22056,2022-11-09,No,3.6,2,2,1,2,3,2,2,4,Completed,No
EMP09956,32,Female,Finance,Accountant,Master's Degree,4898.8,61,433,11621,2020-02-17,No,6.3,1,6,2,4,4,2,1,4,Completed,No
EMP09957,43,Female,Operations,Stocker,Bachelor's Degree,2741.39,54,397,7638,2020-05-26,No,6.0,6,3,0,3,3,1,3,3,Completed,No
EMP09958,38,Male,Operations,Sales Associate,Bachelor's Degree,2644.07,27,240,2000,2015-10-20,No,10.6,0,7,8,4,3,1,2,3,In Progress,Yes
EMP09959,31,Female,Operations,Cashier,High School,2191.17,37,294,23425,2016-09-26,No,9.7,4,2,4,3,2,4,2,4,Completed,No
EMP09960,36,Male,Operations,Cashier,High School,2435.92,32,263,13738,2025-07-15,No,0.9,0,0,0,3,3,2,3,3,Completed,No
EMP09961,49,Male,Operations,Cashier,Associate's Degree,2749.86,75,583,18308,2024-06-18,No,1.9,0,0,0,3,4,2,6,3,Completed,No
EMP09962,42,Female,Executive,District Manager,Master's Degree,11342.18,75,610,7857,2016-11-11,No,9.5,7,7,8,3,4,3,0,3,Completed,No
EMP09963,32,Female,Operations,Cashier,Bachelor's Degree,2186.48,17,122,17786,2021-09-23,No,4.7,3,4,3,3,3,3,2,3,Pending,No
EMP09964,38,Male,Operations,Sales Associate,Bachelor's Degree,2574.2,58,488,2000,2025-08-25,No,0.8,0,0,0,3,4,3,4,3,Completed,No
EMP09965,35,Female,Operations,Assistant Store Manager,Associate's Degree,5058.84,23,155,11218,2015-07-05,No,10.9,0,10,7,4,3,4,3,3,Completed,No
